Place_Id,Place_Name,Category,City,Gender,Age_Group,Avg_Rating,Rating_Count
348,Pura Giri Natha,Budaya,Semarang,Perempuan,Teen/College,3.33,3
369,Monumen Palagan Ambarawa,Budaya,Semarang,Perempuan,Teen/College,3.33,3
335,Candi Gedong Songo,Budaya,Semarang,Perempuan,Teen/College,3.0,3
345,Kampoeng Djadhoel Semarang,Budaya,Semarang,Perempuan,Teen/College,3.0,3
338,Lawang Sewu,Budaya,Semarang,Perempuan,Teen/College,3.0,2
373,Museum Kereta Ambarawa,Budaya,Semarang,Perempuan,Teen/College,3.0,1
375,Kota Lama Semarang,Budaya,Semarang,Perempuan,Teen/College,2.67,3
354,Semarang Contemporary Art Gallery,Budaya,Semarang,Perempuan,Teen/College,2.0,4
376,Semarang Chinatown,Budaya,Semarang,Perempuan,Teen/College,2.0,2
370,Benteng Pendem,Budaya,Semarang,Perempuan,Teen/College,2.0,1
396,Monumen Kapal Selam,Budaya,Surabaya,Perempuan,Teen/College,5.0,2
416,Keraton Surabaya,Budaya,Surabaya,Perempuan,Teen/College,5.0,1
426,Balai Kota Surabaya,Budaya,Surabaya,Perempuan,Teen/College,4.5,2
413,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,Perempuan,Teen/College,4.0,2
414,Jembatan Merah,Budaya,Surabaya,Perempuan,Teen/College,4.0,1
422,Monumen Jalesveva Jayamahe,Budaya,Surabaya,Perempuan,Teen/College,3.5,4
419,Monumen Tugu Pahlawan,Budaya,Surabaya,Perempuan,Teen/College,3.5,2
409,Rumah Batik,Budaya,Surabaya,Perempuan,Teen/College,3.33,3
428,Monumen Bambu Runcing Surabaya,Budaya,Surabaya,Perempuan,Teen/College,3.0,4
433,Museum Mpu Tantular,Budaya,Surabaya,Perempuan,Teen/College,3.0,2
420,Surabaya Museum (Gedung Siola),Budaya,Surabaya,Perempuan,Teen/College,3.0,1
418,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,Perempuan,Teen/College,2.5,4
427,Patung Buddha Empat Rupa,Budaya,Surabaya,Perempuan,Teen/College,2.5,2
415,Museum De Javasche Bank,Budaya,Surabaya,Perempuan,Teen/College,2.0,2
423,Patung Sura dan Buaya,Budaya,Surabaya,Perempuan,Teen/College,1.33,3
417,Klenteng Sanggar Agung,Budaya,Surabaya,Perempuan,Teen/College,1.0,1
193,Candi Sewu,Budaya,Yogyakarta,Perempuan,Teen/College,5.0,2
125,Alun-alun Utara Keraton Yogyakarta,Budaya,Yogyakarta,Perempuan,Teen/College,5.0,1
102,Monumen Batik Yogyakarta,Budaya,Yogyakarta,Perempuan,Teen/College,4.0,3
176,Museum Gunung Merapi,Budaya,Yogyakarta,Perempuan,Teen/College,4.0,2
118,Museum Sonobudoyo Unit I,Budaya,Yogyakarta,Perempuan,Teen/College,4.0,1
115,Monumen Sanapati,Budaya,Yogyakarta,Perempuan,Teen/College,3.67,3
170,Candi Borobudur,Budaya,Yogyakarta,Perempuan,Teen/College,3.5,4
175,Museum Ullen Sentalu,Budaya,Yogyakarta,Perempuan,Teen/College,3.5,2
88,Museum Benteng Vredeburg Yogyakarta,Budaya,Yogyakarta,Perempuan,Teen/College,3.33,6
97,Monumen Yogya Kembali,Budaya,Yogyakarta,Perempuan,Teen/College,3.0,3
113,Gedung Agung Yogyakarta,Budaya,Yogyakarta,Perempuan,Teen/College,2.67,3
162,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,Perempuan,Teen/College,2.6,5
171,Candi Ijo,Budaya,Yogyakarta,Perempuan,Teen/College,2.5,2
179,Candi Ratu Boko,Budaya,Yogyakarta,Perempuan,Teen/College,2.33,3
89,De Mata Museum Jogja,Budaya,Yogyakarta,Perempuan,Teen/College,2.0,5
105,Candi Donotirto,Budaya,Yogyakarta,Perempuan,Teen/College,2.0,3
107,Bangsal Pagelaran,Budaya,Yogyakarta,Perempuan,Teen/College,2.0,1
122,Watu Goyang,Budaya,Yogyakarta,Perempuan,Teen/College,2.0,1
147,Bentara Budaya Yogyakarta (BBY),Budaya,Yogyakarta,Perempuan,Teen/College,2.0,1
101,Kampung Wisata Sosro Menduran,Budaya,Yogyakarta,Perempuan,Teen/College,1.67,3
100,Taman Budaya Yogyakarta,Budaya,Yogyakarta,Perempuan,Teen/College,1.5,2
99,Kampung Wisata Kadipaten,Budaya,Yogyakarta,Perempuan,Teen/College,1.0,2
104,Tebing Breksi,Budaya,Yogyakarta,Perempuan,Teen/College,1.0,1
119,Lava Bantal,Budaya,Yogyakarta,Perempuan,Teen/College,1.0,1
289,Curug Aseupan,Cagar Alam,Bandung,Perempuan,Teen/College,5.0,1
328,Gua Pawon,Cagar Alam,Bandung,Perempuan,Teen/College,5.0,1
219,Tebing Karaton,Cagar Alam,Bandung,Perempuan,Teen/College,4.5,2
309,Observatorium Bosscha,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,5
233,Gunung Papandayan,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,2
308,Pemandian Air Panas Ciater,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,2
323,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,2
306,Sungai Palayangan,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,1
332,Rainbow Garden,Cagar Alam,Bandung,Perempuan,Teen/College,4.0,1
217,Kebun Binatang Bandung,Cagar Alam,Bandung,Perempuan,Teen/College,3.75,4
292,Curug Anom,Cagar Alam,Bandung,Perempuan,Teen/College,3.75,4
322,Bukit Jamur,Cagar Alam,Bandung,Perempuan,Teen/College,3.67,6
329,Bukit Gantole Cililin,Cagar Alam,Bandung,Perempuan,Teen/College,3.67,3
305,Sunrise Point Cukul,Cagar Alam,Bandung,Perempuan,Teen/College,3.5,4
261,Ciwangun Indah Camp Official,Cagar Alam,Bandung,Perempuan,Teen/College,3.5,2
300,Sanghyang Heuleut,Cagar Alam,Bandung,Perempuan,Teen/College,3.5,2
314,Tafso Barn,Cagar Alam,Bandung,Perempuan,Teen/College,3.25,4
242,Curug Dago,Cagar Alam,Bandung,Perempuan,Teen/College,3.2,5
211,GunungTangkuban perahu,Cagar Alam,Bandung,Perempuan,Teen/College,3.17,6
317,Curug Cimahi,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,4
319,Kawah Rengganis Cibuni,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,4
304,Situ Cileunca,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,3
310,Taman Bunga Cihideung,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,3
232,Bukit Moko,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,2
274,Babakan Siliwangi City Forest Path Bandung,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,2
218,Kawah Putih,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
235,Gua Belanda,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
239,Lembang Park & Zoo,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
262,Wot Batu,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
313,Taman Begonia,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
318,Situ Patenggang,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
320,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
324,Happyfarm Ciwidey,Cagar Alam,Bandung,Perempuan,Teen/College,3.0,1
315,Curug Luhur Waterfall,Cagar Alam,Bandung,Perempuan,Teen/College,2.71,7
312,Taman Hutan Raya Ir. H. Juanda,Cagar Alam,Bandung,Perempuan,Teen/College,2.67,3
266,Caringin Tilu,Cagar Alam,Bandung,Perempuan,Teen/College,2.5,4
275,Curug Cipanas,Cagar Alam,Bandung,Perempuan,Teen/College,2.5,2
273,Curug Bugbrug,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,2
215,Taman Hutan Raya Ir. H. Djuanda,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
263,Curug Batu Templek,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
269,Bumi Perkemahan Batu Kuda,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
297,Mountain View Golf Club,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
311,The Lodge Maribaya,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
316,Curug Malela,Cagar Alam,Bandung,Perempuan,Teen/College,2.0,1
298,Gunung Lalakon,Cagar Alam,Bandung,Perempuan,Teen/College,1.6,5
307,Perkebunan Teh Malabar,Cagar Alam,Bandung,Perempuan,Teen/College,1.5,2
299,Sendang Geulis Kahuripan,Cagar Alam,Bandung,Perempuan,Teen/College,1.0,1
31,Wisata Alam Mangrove Angke,Cagar Alam,Jakarta,Perempuan,Teen/College,3.75,4
7,Kebun Binatang Ragunan,Cagar Alam,Jakarta,Perempuan,Teen/College,3.5,2
67,Margasatwa Muara Angke,Cagar Alam,Jakarta,Perempuan,Teen/College,2.5,2
341,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,Perempuan,Teen/College,5.0,2
349,Wisata Mangrove Tapak,Cagar Alam,Semarang,Perempuan,Teen/College,5.0,1
374,Hutan Pinus Kayon,Cagar Alam,Semarang,Perempuan,Teen/College,4.33,3
372,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,Perempuan,Teen/College,3.75,4
368,Kampoeng Rawa,Cagar Alam,Semarang,Perempuan,Teen/College,3.5,6
359,Taman Bunga Celosia,Cagar Alam,Semarang,Perempuan,Teen/College,3.5,2
388,Watu Gunung Ungaran,Cagar Alam,Semarang,Perempuan,Teen/College,3.33,3
371,Wisata Eling Bening,Cagar Alam,Semarang,Perempuan,Teen/College,3.0,4
365,Waduk Jatibarang,Cagar Alam,Semarang,Perempuan,Teen/College,3.0,2
379,Goa Rong,Cagar Alam,Semarang,Perempuan,Teen/College,3.0,2
390,Durian Gardens and Tourism Education Watu Simbar,Cagar Alam,Semarang,Perempuan,Teen/College,2.67,3
355,Umbul Sidomukti,Cagar Alam,Semarang,Perempuan,Teen/College,2.33,3
367,Wisata Lereng Kelir,Cagar Alam,Semarang,Perempuan,Teen/College,2.25,4
389,Brown Canyon,Cagar Alam,Semarang,Perempuan,Teen/College,2.0,3
387,Obyek Wisata Goa Kreo,Cagar Alam,Semarang,Perempuan,Teen/College,2.0,2
357,Wisata Alam Wana Wisata Penggaron,Cagar Alam,Semarang,Perempuan,Teen/College,2.0,1
362,Danau Rawa Pening,Cagar Alam,Semarang,Perempuan,Teen/College,2.0,1
386,Air Terjun Semirang,Cagar Alam,Semarang,Perempuan,Teen/College,2.0,1
391,Flower Farm Setiya Aji,Cagar Alam,Semarang,Perempuan,Teen/College,1.5,2
392,Ekowisata Mangrove Wonorejo,Cagar Alam,Surabaya,Perempuan,Teen/College,4.0,2
400,Hutan Bambu Keputih,Cagar Alam,Surabaya,Perempuan,Teen/College,3.5,2
406,Kebun Bibit Wonorejo,Cagar Alam,Surabaya,Perempuan,Teen/College,2.67,3
132,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,Perempuan,Teen/College,5.0,2
142,Ledok Sambi,Cagar Alam,Yogyakarta,Perempuan,Teen/College,5.0,2
161,"Bukit Paralayang, Watugupit",Cagar Alam,Yogyakarta,Perempuan,Teen/College,5.0,1
131,Watu Lumbung,Cagar Alam,Yogyakarta,Perempuan,Teen/College,4.0,2
159,Hutan Pinus Asri,Cagar Alam,Yogyakarta,Perempuan,Teen/College,4.0,2
192,Air Terjun Sri Gethuk,Cagar Alam,Yogyakarta,Perempuan,Teen/College,4.0,2
144,Goa Jomblang,Cagar Alam,Yogyakarta,Perempuan,Teen/College,4.0,1
164,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,Perempuan,Teen/College,4.0,1
149,Goa Cerme,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.67,3
139,Puncak Gunung Api Purba - Nglanggeran,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.5,2
141,Bunker Kaliadem Merapi,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.5,2
146,Bukit Wisata Pulepayung,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.5,2
163,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.5,2
169,Puncak Segoro,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.25,4
208,Taman Sungai Mudal,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.0,4
178,Goa Pindul,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.0,3
143,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,Perempuan,Teen/College,3.0,1
167,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,Perempuan,Teen/College,2.83,6
93,Gembira Loka Zoo,Cagar Alam,Yogyakarta,Perempuan,Teen/College,2.0,3
166,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,Perempuan,Teen/College,2.0,1
284,Pasar Baru,Pusat Perbelanjaan,Bandung,Perempuan,Teen/College,3.0,3
25,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,4.0,1
80,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.5,6
34,Pasar Taman Puring,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.5,4
26,Pecinan Glodok,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.5,2
35,Grand Indonesia Mall,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.25,4
29,Wisata Kuliner Pecenongan,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.0,6
84,Kawasan Kuliner BSM,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,3.0,2
15,Pasar Seni,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,2.33,3
68,Pasar Petak Sembilan,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,2.0,3
81,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,Perempuan,Teen/College,1.0,1
402,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,Perempuan,Teen/College,4.0,1
160,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,Perempuan,Teen/College,4.33,3
135,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,Perempuan,Teen/College,3.75,4
174,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,Perempuan,Teen/College,2.67,3
236,Taman Balai Kota Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,5.0,1
227,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,4.67,3
230,Stone Garden Citatah,Taman Hiburan,Bandung,Perempuan,Teen/College,4.67,3
268,Sudut Pandang Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,4.5,2
214,Trans Studio Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,4.0,4
333,Kota Mini,Taman Hiburan,Bandung,Perempuan,Teen/College,4.0,4
248,NuArt Sculpture Park,Taman Hiburan,Bandung,Perempuan,Teen/College,4.0,3
291,Water Park Bandung Indah,Taman Hiburan,Bandung,Perempuan,Teen/College,4.0,3
220,Dusun Bambu,Taman Hiburan,Bandung,Perempuan,Teen/College,4.0,2
251,Taman Lansia,Taman Hiburan,Bandung,Perempuan,Teen/College,3.75,4
249,Upside Down World Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,3.67,6
321,Glamping Lakeside Rancabali,Taman Hiburan,Bandung,Perempuan,Teen/College,3.5,4
241,Lawangwangi Creative Space,Taman Hiburan,Bandung,Perempuan,Teen/College,3.5,2
245,Jendela Alam,Taman Hiburan,Bandung,Perempuan,Teen/College,3.33,3
296,Batununggal Indah Club,Taman Hiburan,Bandung,Perempuan,Teen/College,3.33,3
231,The Great Asia Africa,Taman Hiburan,Bandung,Perempuan,Teen/College,3.0,5
224,Dago Dreampark,Taman Hiburan,Bandung,Perempuan,Teen/College,3.0,3
226,Kawasan Punclut,Taman Hiburan,Bandung,Perempuan,Teen/College,3.0,3
327,Taman Miniatur Kereta Api,Taman Hiburan,Bandung,Perempuan,Teen/College,3.0,2
287,Puspa Iptek Sundial,Taman Hiburan,Bandung,Perempuan,Teen/College,3.0,1
244,Kampung Batu Malakasari,Taman Hiburan,Bandung,Perempuan,Teen/College,2.75,4
225,Orchid Forest Cikole,Taman Hiburan,Bandung,Perempuan,Teen/College,2.67,3
277,Peta Park,Taman Hiburan,Bandung,Perempuan,Teen/College,2.67,3
216,Farm House Susu Lembang,Taman Hiburan,Bandung,Perempuan,Teen/College,2.57,7
271,Taman Vanda,Taman Hiburan,Bandung,Perempuan,Teen/College,2.5,2
267,Panama Park 825,Taman Hiburan,Bandung,Perempuan,Teen/College,2.0,3
281,Tektona Waterpark,Taman Hiburan,Bandung,Perempuan,Teen/College,2.0,3
229,Rabbit Town,Taman Hiburan,Bandung,Perempuan,Teen/College,2.0,2
237,Panghegar Waterboom Bandung,Taman Hiburan,Bandung,Perempuan,Teen/College,2.0,2
250,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,Perempuan,Teen/College,1.6,5
293,Taman Badak,Taman Hiburan,Bandung,Perempuan,Teen/College,1.5,2
252,Kampoeng Tulip,Taman Hiburan,Bandung,Perempuan,Teen/College,1.0,2
247,Kiara Artha Park,Taman Hiburan,Bandung,Perempuan,Teen/College,1.0,1
276,Taman Jomblo,Taman Hiburan,Bandung,Perempuan,Teen/College,1.0,1
283,Jembatan Pasupati,Taman Hiburan,Bandung,Perempuan,Teen/College,1.0,1
37,Bumi Perkemahan Cibubur,Taman Hiburan,Jakarta,Perempuan,Teen/College,5.0,2
5,Atlantis Water Adventure,Taman Hiburan,Jakarta,Perempuan,Teen/College,5.0,1
75,SnowBay Waterpark,Taman Hiburan,Jakarta,Perempuan,Teen/College,4.5,2
3,Dunia Fantasi,Taman Hiburan,Jakarta,Perempuan,Teen/College,4.0,3
27,Sea World,Taman Hiburan,Jakarta,Perempuan,Teen/College,4.0,1
57,Taman Lapangan Banteng,Taman Hiburan,Jakarta,Perempuan,Teen/College,4.0,1
79,Taman Spathodea,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.67,3
19,Kidzania,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.5,4
78,Hutan Kota Srengseng,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.5,4
43,The Escape Hunt,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.0,5
8,Ocean Ecopark,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.0,3
4,Taman Mini Indonesia Indah (TMII),Taman Hiburan,Jakarta,Perempuan,Teen/College,3.0,2
72,Waterboom PIK (Pantai Indah Kapuk),Taman Hiburan,Jakarta,Perempuan,Teen/College,3.0,1
83,Alive Museum Ancol,Taman Hiburan,Jakarta,Perempuan,Teen/College,3.0,1
47,Taman Situ Lembang,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.8,5
54,Taman Agrowisata Cilangkap,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.75,4
58,Taman Ayodya,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.67,3
76,Taman Cattleya,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.5,6
45,Jakarta Aquarium dan Safari,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.5,2
30,Taman Menteng,Taman Hiburan,Jakarta,Perempuan,Teen/College,2.0,3
6,Taman Impian Jaya Ancol,Taman Hiburan,Jakarta,Perempuan,Teen/College,1.0,1
33,Taman Suropati,Taman Hiburan,Jakarta,Perempuan,Teen/College,1.0,1
346,Indonesia Kaya Park,Taman Hiburan,Semarang,Perempuan,Teen/College,5.0,1
353,Taman Srigunting,Taman Hiburan,Semarang,Perempuan,Teen/College,4.4,5
382,Kampoeng Kopi Banaran,Taman Hiburan,Semarang,Perempuan,Teen/College,4.0,3
377,La Kana Chapel,Taman Hiburan,Semarang,Perempuan,Teen/College,4.0,2
336,Grand Maerakaca,Taman Hiburan,Semarang,Perempuan,Teen/College,4.0,1
337,Kampung Pelangi,Taman Hiburan,Semarang,Perempuan,Teen/College,4.0,1
347,Taman Pandanaran,Taman Hiburan,Semarang,Perempuan,Teen/College,2.8,5
366,Tirto Argo Siwarak,Taman Hiburan,Semarang,Perempuan,Teen/College,2.6,5
356,Saloka Theme Park,Taman Hiburan,Semarang,Perempuan,Teen/College,2.5,4
378,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,Perempuan,Teen/College,2.5,2
361,Wisata Kampung Krisan Clapar,Taman Hiburan,Semarang,Perempuan,Teen/College,2.33,3
383,Taman Tabanas,Taman Hiburan,Semarang,Perempuan,Teen/College,2.33,3
407,Taman Ekspresi Dan Perpustakaan,Taman Hiburan,Surabaya,Perempuan,Teen/College,5.0,2
395,Taman Prestasi,Taman Hiburan,Surabaya,Perempuan,Teen/College,4.0,1
401,Taman Keputran,Taman Hiburan,Surabaya,Perempuan,Teen/College,3.33,3
425,Waterpark Kenjeran Surabaya,Taman Hiburan,Surabaya,Perempuan,Teen/College,3.33,3
410,Ciputra Waterpark,Taman Hiburan,Surabaya,Perempuan,Teen/College,3.25,4
435,Taman Air Mancur Menari Kenjeran,Taman Hiburan,Surabaya,Perempuan,Teen/College,3.0,2
432,Taman Mundu,Taman Hiburan,Surabaya,Perempuan,Teen/College,3.0,1
431,Taman Hiburan Rakyat,Taman Hiburan,Surabaya,Perempuan,Teen/College,2.67,3
434,Taman Bungkul,Taman Hiburan,Surabaya,Perempuan,Teen/College,2.67,3
398,Taman Buah Surabaya,Taman Hiburan,Surabaya,Perempuan,Teen/College,2.25,4
405,Surabaya North Quay,Taman Hiburan,Surabaya,Perempuan,Teen/College,2.2,5
436,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,Perempuan,Teen/College,2.0,2
90,Kampung Wisata Taman Sari,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,5.0,2
94,Sumur Gumuling,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,5.0,1
114,The Lost World Castle,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,5.0,1
117,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,5.0,1
203,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,5.0,1
110,Monumen Serangan Umum 1 Maret,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.5,2
127,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.0,2
103,Tugu Pal Putih Jogja,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.0,1
106,Kawasan Malioboro,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.0,1
128,Gumuk Pasir Parangkusumo,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.0,1
138,Jogja Exotarium,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,4.0,1
91,Situs Warungboto,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.67,3
112,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.67,3
129,Bukit Lintang Sewu,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.67,3
134,Desa Wisata Gamplong,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.6,5
108,Embung Tambakboyo,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.5,2
136,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.5,2
145,Desa Wisata Rumah Domes/Teletubbies,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.5,2
85,Taman Pintar Yogyakarta,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.33,3
204,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.33,3
207,Heha Sky View,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.33,3
87,Sindu Kusuma Edupark (SKE),Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.25,4
165,Green Village Gedangsari,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.0,5
96,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.0,3
205,Desa Wisata Tembi,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.0,3
109,Hutan Pinus Pengger,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,3.0,2
133,Puncak Kebun Buah Mangunan,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,2.67,3
95,Desa Wisata Sungai Code Jogja Kota,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,2.5,2
111,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,2.5,2
116,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,2.5,2
130,Studio Alam Gamplong,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,2.0,1
92,Nol Kilometer Jl.Malioboro,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,1.0,1
183,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,Perempuan,Teen/College,1.0,1
302,Masjid Pusdai,Tempat Ibadah,Bandung,Perempuan,Teen/College,4.0,1
278,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,Perempuan,Teen/College,3.5,2
279,Masjid Agung Trans Studio Bandung,Tempat Ibadah,Bandung,Perempuan,Teen/College,3.0,2
264,Gereja Katedral Santo Petrus Bandung,Tempat Ibadah,Bandung,Perempuan,Teen/College,2.5,4
280,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,Perempuan,Teen/College,2.5,2
223,Masjid Raya Bandung,Tempat Ibadah,Bandung,Perempuan,Teen/College,2.0,3
303,Masjid Al-Imtizaj,Tempat Ibadah,Bandung,Perempuan,Teen/College,1.33,3
22,Masjid Istiqlal,Tempat Ibadah,Jakarta,Perempuan,Teen/College,4.5,2
23,Gereja Katedral,Tempat Ibadah,Jakarta,Perempuan,Teen/College,4.0,2
55,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,Perempuan,Teen/College,2.67,3
358,Masjid Kapal Semarang,Tempat Ibadah,Semarang,Perempuan,Teen/College,3.67,3
352,GPIB Immanuel Semarang (Gereja Blenduk),Tempat Ibadah,Semarang,Perempuan,Teen/College,2.25,4
437,Gereja Perawan Maria Tak Berdosa Surabaya,Tempat Ibadah,Surabaya,Perempuan,Teen/College,4.5,6
412,Masjid Nasional Al-Akbar,Tempat Ibadah,Surabaya,Perempuan,Teen/College,4.0,1
411,Masjid Muhammad Cheng Hoo,Tempat Ibadah,Surabaya,Perempuan,Teen/College,1.33,3
46,Pulau Semak Daun,Bahari,Jakarta,Perempuan,Young Adult,4.5,2
12,Pulau Pari,Bahari,Jakarta,Perempuan,Young Adult,3.0,4
56,Pantai Ancol,Bahari,Jakarta,Perempuan,Young Adult,3.0,2
10,Pulau Tidung,Bahari,Jakarta,Perempuan,Young Adult,3.0,1
13,Pulau Pramuka,Bahari,Jakarta,Perempuan,Young Adult,2.89,9
14,Pulau Pelangi,Bahari,Jakarta,Perempuan,Young Adult,1.0,2
9,Pelabuhan Marina,Bahari,Jakarta,Perempuan,Young Adult,1.0,1
350,Pantai Cipta,Bahari,Semarang,Perempuan,Young Adult,3.5,2
344,Pantai Marina,Bahari,Semarang,Perempuan,Young Adult,3.0,3
343,Pantai Baruna,Bahari,Semarang,Perempuan,Young Adult,2.75,4
363,Pantai Maron,Bahari,Semarang,Perempuan,Young Adult,1.0,1
